2023-12-25 07:55:24.272 , MJFVHBOV , Side:BID , Price:98.996094 , Qty:10000000.000000
2023-12-25 07:55:24.429 , QRMRNWQC , Side:OFFER , Price:99.148438 , Qty:10000000.000000

2023-12-25 07:55:24.430 , XMXYPSSO , Side:BID , Price:99.140625 , Qty:10000000.000000

2023-12-25 07:55:24.430 , OMDYVZJR , Side:OFFER , Price:99.148438 , Qty:10000000.000000

2023-12-25 07:55:24.431 , IOCFJHHS , Side:BID , Price:99.144531 , Qty:10000000.000000

2023-12-25 07:55:24.431 , MMFNCAFB , Side:OFFER , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.432 , VEBUYHED , Side:BID , Price:99.144531 , Qty:10000000.000000

2023-12-25 07:55:24.432 , MZCSXWQN , Side:OFFER , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.433 , UNUDHWAQ , Side:BID , Price:99.144531 , Qty:10000000.000000

2023-12-25 07:55:24.433 , JHVWUYUF , Side:OFFER , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.434 , WFNYZFRD , Side:BID , Price:99.144531 , Qty:10000000.000000

2023-12-25 07:55:24.434 , BCPOXMSM , Side:OFFER , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.435 , JJDQZBGV , Side:BID , Price:99.148438 , Qty:10000000.000000

2023-12-25 07:55:24.435 , MXFFZBND , Side:OFFER , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.436 , JVFRGPMJ , Side:BID , Price:99.148438 , Qty:10000000.000000

2023-12-25 07:55:24.436 , POFKIAPG , Side:OFFER , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.437 , JUZEPBBW , Side:BID , Price:99.148438 , Qty:10000000.000000

2023-12-25 07:55:24.437 , DEGETPCR , Side:OFFER , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.438 , ULCIXMGS , Side:BID , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.439 , AUKSITMV , Side:OFFER , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.439 , CQAJNIZD , Side:BID , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.440 , CRGSYFMA , Side:OFFER , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.440 , RTYLQKJY , Side:BID , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.441 , RZVQOACF , Side:OFFER , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.442 , VFKNMOEI , Side:BID , Price:99.152344 , Qty:10000000.000000

2023-12-25 07:55:24.442 , SEUCFFFO , Side:OFFER , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.443 , OXPDUGGS , Side:BID , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.443 , OKRPJPLZ , Side:OFFER , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.444 , KOGCZKLF , Side:BID , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.444 , ISUOLZXO , Side:OFFER , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.445 , CLLVFKVD , Side:BID , Price:99.156250 , Qty:10000000.000000

2023-12-25 07:55:24.445 , NIJMGOZN , Side:OFFER , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.446 , YYMPIISD , Side:BID , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.446 , TZSQWBJM , Side:OFFER , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.447 , CNQSVLOJ , Side:BID , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.448 , PHBDPNNP , Side:OFFER , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.448 , MBGCOHJR , Side:BID , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.449 , AMESTOCB , Side:OFFER , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.449 , XCZHBZAA , Side:BID , Price:99.160156 , Qty:10000000.000000

2023-12-25 07:55:24.450 , JNOOTABX , Side:OFFER , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.450 , DFMKXNKZ , Side:BID , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.451 , FGWHRAVK , Side:OFFER , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.451 , RSDWSWEH , Side:BID , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.452 , EDQSYDOZ , Side:OFFER , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.452 , RCTVQCHQ , Side:BID , Price:99.164062 , Qty:10000000.000000

2023-12-25 07:55:24.453 , TCSWBUGX , Side:OFFER , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.453 , XBFDMYTH , Side:BID , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.454 , OOUICADU , Side:OFFER , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.454 , RCJKCRFY , Side:BID , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.455 , TJDCAEDX , Side:OFFER , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.456 , DYLJTAGM , Side:BID , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.456 , RXWQYTNP , Side:OFFER , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.457 , GGYJLIMD , Side:BID , Price:99.167969 , Qty:10000000.000000

2023-12-25 07:55:24.457 , NRALCNDA , Side:OFFER , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.458 , WQLLFZCZ , Side:BID , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.458 , UXIHAYJX , Side:OFFER , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.459 , JQQPDNYB , Side:BID , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.459 , ZNXROIZH , Side:OFFER , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.460 , JDILOTFQ , Side:BID , Price:99.171875 , Qty:10000000.000000

2023-12-25 07:55:24.460 , KZNINXRL , Side:OFFER , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.461 , FQIBZZOV , Side:BID , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.461 , KPRGKUXS , Side:OFFER , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.462 , GVZNTOZX , Side:BID , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.462 , QRGRUIRC , Side:OFFER , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.463 , UDXIIJPO , Side:BID , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.464 , EOKGBUKP , Side:OFFER , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.464 , IZJRGHPO , Side:BID , Price:99.175781 , Qty:10000000.000000

2023-12-25 07:55:24.465 , ETIPLCRF , Side:OFFER , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.465 , ROVKFVPY , Side:BID , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.466 , JYVXJURR , Side:OFFER , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.466 , UFJAQYMO , Side:BID , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.467 , OQNCEMDJ , Side:OFFER , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.468 , KKKUWGOL , Side:BID , Price:99.179688 , Qty:10000000.000000

2023-12-25 07:55:24.468 , TBNUMVZN , Side:OFFER , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.469 , HLLPLUCD , Side:BID , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.469 , DXRHECVC , Side:OFFER , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.470 , IXOZDGRA , Side:BID , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.470 , NTFBEYXT , Side:OFFER , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.471 , NIHDGXNJ , Side:BID , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.471 , EVFYGARZ , Side:OFFER , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.472 , PMAWSJNV , Side:BID , Price:99.183594 , Qty:10000000.000000

2023-12-25 07:55:24.472 , WOKSAAHS , Side:OFFER , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.473 , FZHRMAMU , Side:BID , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.473 , RPTQOTRL , Side:OFFER , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.474 , RMDFBCEB , Side:BID , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.474 , RKAUGPOP , Side:OFFER , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.475 , AHIUXUMQ , Side:BID , Price:99.187500 , Qty:10000000.000000

2023-12-25 07:55:24.475 , ACUNVGEM , Side:OFFER , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.476 , ULLHCJFI , Side:BID , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.476 , IECMAKCG , Side:OFFER , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.477 , GMGAWBVR , Side:BID , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.477 , HQKNNCSZ , Side:OFFER , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.478 , WUVVFHAI , Side:BID , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.478 , MJPUEOUG , Side:OFFER , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.479 , KGYBBEEO , Side:BID , Price:99.191406 , Qty:10000000.000000

2023-12-25 07:55:24.479 , XYPDPXTT , Side:OFFER , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.480 , VHBMVKRL , Side:BID , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.481 , YZRLPWBX , Side:OFFER , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.481 , ZFILVLOJ , Side:BID , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.482 , BDVJQLEN , Side:OFFER , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.482 , RJJTNZDG , Side:BID , Price:99.195312 , Qty:10000000.000000

2023-12-25 07:55:24.483 , PFLQFEBO , Side:OFFER , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.483 , CLVBCEVI , Side:BID , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.484 , UGFBUUMM , Side:OFFER , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.484 , UKMDCBWQ , Side:BID , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.484 , FYNCLFOW , Side:OFFER , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.485 , PYNUEWKA , Side:BID , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.485 , XMXSKZIT , Side:OFFER , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.486 , QYLKRSDY , Side:BID , Price:99.199219 , Qty:10000000.000000

2023-12-25 07:55:24.486 , ODBBFKYX , Side:OFFER , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.487 , GDCTMOHS , Side:BID , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.487 , RHAXTIEO , Side:OFFER , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.488 , ZCGDWGGT , Side:BID , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.488 , IPWZHHUF , Side:OFFER , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.489 , QXXQZMWM , Side:BID , Price:99.203125 , Qty:10000000.000000

2023-12-25 07:55:24.490 , RSCMTXHV , Side:OFFER , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.490 , EMKOPKYB , Side:BID , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.491 , ZTOLBSZP , Side:OFFER , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.491 , AWTDROXB , Side:BID , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.492 , QPREYZWD , Side:OFFER , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.493 , KWHUZBJY , Side:BID , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.493 , PVEQMUCA , Side:OFFER , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.494 , DSSDRSPN , Side:BID , Price:99.207031 , Qty:10000000.000000

2023-12-25 07:55:24.495 , AKYPHPLL , Side:OFFER , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.495 , DOSIZLFG , Side:BID , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.496 , XIMLSFVO , Side:OFFER , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.496 , OKNZEXNB , Side:BID , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.497 , HYLIYLQL , Side:OFFER , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.497 , BGLQRWEM , Side:BID , Price:99.210938 , Qty:10000000.000000

2023-12-25 07:55:24.498 , HAHVJRBE , Side:OFFER , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.498 , WHAWFSOB , Side:BID , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.499 , HDLWLLVB , Side:OFFER , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.499 , WKWULHER , Side:BID , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.500 , SFVXTQXI , Side:OFFER , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.500 , PPAWTTID , Side:BID , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.501 , ULQZYPCO , Side:OFFER , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.501 , EWWYQSPE , Side:BID , Price:99.214844 , Qty:10000000.000000

2023-12-25 07:55:24.502 , NCIKKNBN , Side:OFFER , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.502 , OEKFXARI , Side:BID , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.503 , HWDJMNQC , Side:OFFER , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.504 , IMXJIRJJ , Side:BID , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.504 , AYDZGWCQ , Side:OFFER , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.505 , MTNSQQRI , Side:BID , Price:99.218750 , Qty:10000000.000000

2023-12-25 07:55:24.505 , MAYUFNNR , Side:OFFER , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.506 , VDZYOPGS , Side:BID , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.506 , OCVVFTHQ , Side:OFFER , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.507 , PCRTQWSL , Side:BID , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.507 , ZYWRIXMZ , Side:OFFER , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.508 , NRFHHLTT , Side:BID , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.509 , ENCNMRYV , Side:OFFER , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.510 , ZETHLXMN , Side:BID , Price:99.222656 , Qty:10000000.000000

2023-12-25 07:55:24.510 , MLSZKGXM , Side:OFFER , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.511 , FVRUCJER , Side:BID , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.512 , VNDIHMKN , Side:OFFER , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.512 , LQESHBNP , Side:BID , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.513 , JYOTWDDR , Side:OFFER , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.513 , MRHLKBRB , Side:BID , Price:99.226562 , Qty:10000000.000000

2023-12-25 07:55:24.514 , OXDPNZML , Side:OFFER , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.514 , ZLWTGSAV , Side:BID , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.515 , MAXZBCKP , Side:OFFER , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.515 , LABQHMSS , Side:BID , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.516 , RZNHSKAB , Side:OFFER , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.516 , REFNAQHI , Side:BID , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.517 , JKYFOUEJ , Side:OFFER , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.517 , RSJMZLHH , Side:BID , Price:99.230469 , Qty:10000000.000000

2023-12-25 07:55:24.518 , BLTAEPWX , Side:OFFER , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.518 , ECSXBEIW , Side:BID , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.519 , QHKDTRBM , Side:OFFER , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.519 , GJJPOBKH , Side:BID , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.520 , EVEMBOMU , Side:OFFER , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.520 , CZIEAUVY , Side:BID , Price:99.234375 , Qty:10000000.000000

2023-12-25 07:55:24.521 , QBALTYUD , Side:OFFER , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.521 , TTYDTFRU , Side:BID , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.522 , BSFAIVNJ , Side:OFFER , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.523 , MYOESSND , Side:BID , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.523 , UMBAZHMH , Side:OFFER , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.524 , WHWCMXXK , Side:BID , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.525 , ROIRKRRM , Side:OFFER , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.526 , XSETRBZF , Side:BID , Price:99.238281 , Qty:10000000.000000

2023-12-25 07:55:24.526 , BUAUVCNK , Side:OFFER , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.527 , ROATNGZI , Side:BID , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.527 , OBKZLZRF , Side:OFFER , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.528 , GIQZYANR , Side:BID , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.528 , OMXUQTGB , Side:OFFER , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.529 , FJLYFFAR , Side:BID , Price:99.242188 , Qty:10000000.000000

2023-12-25 07:55:24.530 , XMRESEZJ , Side:OFFER , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.530 , ZGEPLMCC , Side:BID , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.531 , WXHQZHWU , Side:OFFER , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.532 , IMXXZDLD , Side:BID , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.533 , XXCBCBKG , Side:OFFER , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.533 , ARYNFCDB , Side:BID , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.534 , BQYWEOZK , Side:OFFER , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.534 , DBCMHLYC , Side:BID , Price:99.246094 , Qty:10000000.000000

2023-12-25 07:55:24.535 , PDDUEAOC , Side:OFFER , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.535 , VDBUAEXE , Side:BID , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.536 , CDBHPRCL , Side:OFFER , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.536 , NQJHTLYM , Side:BID , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.537 , BQQXWENR , Side:OFFER , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.537 , QISLVCTK , Side:BID , Price:99.250000 , Qty:10000000.000000

2023-12-25 07:55:24.538 , EPINCLFF , Side:OFFER , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.538 , IJGEHNVV , Side:BID , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.539 , QYUINWBB , Side:OFFER , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.539 , WFGMXLEY , Side:BID , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.540 , DSPNDZHS , Side:OFFER , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.540 , CIEDAFZA , Side:BID , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.541 , KIVCBOCX , Side:OFFER , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.541 , KCZFMBWS , Side:BID , Price:99.253906 , Qty:10000000.000000

2023-12-25 07:55:24.542 , DPJDXMZL , Side:OFFER , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.542 , CCNNTJWX , Side:BID , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.543 , DYQPMAAS , Side:OFFER , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.543 , TVZNEOZP , Side:BID , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.544 , UEVLKEZI , Side:OFFER , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.544 , NBCROLYM , Side:BID , Price:99.257812 , Qty:10000000.000000

2023-12-25 07:55:24.545 , GJJUACGZ , Side:OFFER , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.545 , JWUBXCBF , Side:BID , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.546 , TYOSRCPI , Side:OFFER , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.546 , TIRCXFXN , Side:BID , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.547 , USJSMHYN , Side:OFFER , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.547 , UMTLXHDF , Side:BID , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.548 , MKJZBJSA , Side:OFFER , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.548 , FTAFKDTH , Side:BID , Price:99.261719 , Qty:10000000.000000

2023-12-25 07:55:24.549 , MGGJMXAX , Side:OFFER , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.549 , GSONVQBT , Side:BID , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.550 , LIYPSJAY , Side:OFFER , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.550 , KXPURAIT , Side:BID , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.551 , EOEYGFUR , Side:OFFER , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.551 , TOCGDQWM , Side:BID , Price:99.265625 , Qty:10000000.000000

2023-12-25 07:55:24.552 , JELSPGMT , Side:OFFER , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.552 , MHAAMGLS , Side:BID , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.553 , RMPMGAPT , Side:OFFER , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.554 , ZGPLIUXY , Side:BID , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.555 , IYXQWNFJ , Side:OFFER , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.555 , UAAQCUPP , Side:BID , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.556 , ZPJKXFPZ , Side:OFFER , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.556 , XOCSMHFP , Side:BID , Price:99.269531 , Qty:10000000.000000

2023-12-25 07:55:24.557 , BDAXAZMV , Side:OFFER , Price:99.281250 , Qty:10000000.000000

2023-12-25 07:55:24.558 , ETNIPIRW , Side:BID , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.558 , OACCNWIU , Side:OFFER , Price:99.281250 , Qty:10000000.000000

2023-12-25 07:55:24.559 , XVITPUOH , Side:BID , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.560 , UEJHLZCI , Side:OFFER , Price:99.281250 , Qty:10000000.000000

2023-12-25 07:55:24.560 , QVPTJTWA , Side:BID , Price:99.273438 , Qty:10000000.000000

2023-12-25 07:55:24.561 , TCEIAVXO , Side:OFFER , Price:99.281250 , Qty:10000000.000000

2023-12-25 07:55:24.562 , OIJFQRVU , Side:BID , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.563 , MIJBNCMG , Side:OFFER , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:24.563 , HWUGPCDT , Side:BID , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.564 , EMKTEFQN , Side:OFFER , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:24.565 , VEVNQRKR , Side:BID , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.565 , KKAPFLJC , Side:OFFER , Price:99.285156 , Qty:10000000.000000

2023-12-25 07:55:24.566 , EPQYMNKH , Side:BID , Price:99.277344 , Qty:10000000.000000

2023-12-25 07:55:24.566 , ZGOULKEE , Side:OFFER , Price:99.289062 , Qty:10000000.000000
